Old stable ID, New stable ID, Release, Mapping score
ENSG00000264612.1, ENSG00000277372.1, 76, 0.981818
ENSG00000264612.1, ENSG00000273663.1, 76, 0.981818
ENSG00000264612.1, ENSG00000278335.1, 76, 0.97561

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266134.1, ENSG00000266134.2, 72, 0.987241
ENSG00000266134.2, ENSG00000112761.15, 76, 1
ENSG00000266134.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254757.1, ENSG00000254757.1, 98, 0.9
ENSG00000254757.1, ENSG00000254757.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266814.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255325.1, ENSG00000255325.2, 71, 0.932318
ENSG00000255325.2, ENSG00000255325.2, 98, 0.9
ENSG00000255325.2, ENSG00000255325.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259891.1, ENSG00000259891.1, 92, 0.72
ENSG00000259891.1, ENSG00000259891.1, 98, 0.9
ENSG00000259891.1, ENSG00000259891.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000216015.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265585.1, ENSG00000265585.2, 76, 0.655789
ENSG00000265585.2, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000230955.1, ENSG00000230955.1, 92, 0.72
ENSG00000230955.1, ENSG00000230955.1, 98, 0.9
ENSG00000230955.1, ENSG00000230955.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000224298.1, ENSG00000224298.2, 69, 0.584728
ENSG00000224298.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000251060.1, <retired>, 74, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000264239.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000220989.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000224698.1, ENSG00000224698.1, 98, 0.9
ENSG00000224698.1, ENSG00000224698.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000233114.1, ENSG00000233114.2, 70, 0.986726

Old stable ID, New stable ID, Release, Mapping score
ENSG00000212610.1, ENSG00000212610.2, 76, 0.997619

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260843.1, <retired>, 76, 0
ENSG00000260843.1, ENSG00000230099.2, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000233547.1, ENSG00000233547.1, 92, 0.72
ENSG00000233547.1, ENSG00000233547.1, 98, 0.9
ENSG00000233547.1, ENSG00000233547.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267101.1, ENSG00000267101.2, 76, 1
ENSG00000267101.2, ENSG00000267101.3, 77, 1
ENSG00000267101.3, ENSG00000267101.4, 79, 1
ENSG00000267101.4, ENSG00000267101.5, 81, 1
ENSG00000267101.5, ENSG00000267101.5, 92, 0.72
ENSG00000267101.5, ENSG00000267101.6, 94, 0.782682
ENSG00000267101.6, ENSG00000267101.7, 97, 0.742858
ENSG00000267101.7, ENSG00000267101.7, 98, 0.9
ENSG00000267101.7, ENSG00000267101.7, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000238470.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000263640.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265913.1, <retired>, 76, 0
ENSG00000265913.1, ENSG00000231039.2, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000217379.1, ENSG00000217379.2, 66, 0.996781

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000227681.1, ENSG00000227681.2, 76, 1
ENSG00000227681.2, ENSG00000227681.3, 77, 1
ENSG00000227681.3, ENSG00000227681.4, 79, 1
ENSG00000227681.4, ENSG00000227681.5, 81, 1
ENSG00000227681.5, ENSG00000227681.5, 98, 0.9
ENSG00000227681.5, ENSG00000227681.5, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000225868.1, ENSG00000225868.2, 69, 0.466242
ENSG00000225868.2, ENSG00000225868.3, 76, 1
ENSG00000225868.3, ENSG00000225868.4, 77, 1
ENSG00000225868.4, ENSG00000225868.5, 79, 1
ENSG00000225868.5, ENSG00000225868.6, 81, 1
ENSG00000225868.6, ENSG00000225868.7, 85, 0.621366
ENSG00000225868.7, ENSG00000225868.7, 98, 0.947281
ENSG00000225868.7, ENSG00000225868.7, 99, 0.947281

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255866.1, ENSG00000255866.2, 97, 0.633736
ENSG00000255866.2, ENSG00000255866.2, 98, 0.9
ENSG00000255866.2, ENSG00000255866.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000269279.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000229203.1, ENSG00000229203.1, 98, 0.9
ENSG00000229203.1, ENSG00000229203.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000232444.1, ENSG00000232444.1, 98, 0.9
ENSG00000232444.1, ENSG00000232444.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262805.1, <retired>, 76, 0
ENSG00000262805.1, ENSG00000238444.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000229309.1, ENSG00000229309.2, 72, 0.84861
ENSG00000229309.2, ENSG00000229309.2, 98, 0.9
ENSG00000229309.2, ENSG00000229309.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000238851.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254302.1, ENSG00000254302.2, 97, 0.642233
ENSG00000254302.2, ENSG00000254302.2, 98, 0.9
ENSG00000254302.2, ENSG00000254302.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267135.1, ENSG00000267135.2, 74, 0.994774

Old stable ID, New stable ID, Release, Mapping score
ENSG00000243952.1, <retired>, 74, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000261293.1, ENSG00000261293.1, 92, 0.72
ENSG00000261293.1, ENSG00000261293.1, 98, 0.9
ENSG00000261293.1, ENSG00000261293.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260482.1, ENSG00000260482.2, 76, 0.933358
ENSG00000260482.2, ENSG00000260482.3, 77, 0.865589
ENSG00000260482.3, ENSG00000260482.3, 85, 0.9
ENSG00000260482.3, ENSG00000260482.3, 98, 0.9
ENSG00000260482.3, ENSG00000260482.3, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000269659.1, <retired>, 76, 0
ENSG00000269659.1, ENSG00000242186.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000238206.1, ENSG00000238206.2, 58, 0.222531
ENSG00000238206.2, ENSG00000238206.3, 62, 0.967105
ENSG00000238206.3, <retired>, 74, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000215298.1, ENSG00000215298.2, 55, 0.98
ENSG00000215298.2, ENSG00000215298.3, 62, 0.370238
ENSG00000215298.3, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255681.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000207106.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000222651.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000218806.1, ENSG00000218806.2, 66, 0.998221

Old stable ID, New stable ID, Release, Mapping score
ENSG00000236018.1, ENSG00000236018.2, 62, 0.976403

Old stable ID, New stable ID, Release, Mapping score
ENSG00000228328.1, ENSG00000228328.2, 58, 0.998798

Old stable ID, New stable ID, Release, Mapping score
ENSG00000239056.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000215608.1, ENSG00000215608.2, 50, 0.759031
ENSG00000215608.2, ENSG00000215608.3, 62, 0.800507
ENSG00000215608.3, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260695.1, ENSG00000260695.1, 98, 0.9
ENSG00000260695.1, ENSG00000260695.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262501.1, ENSG00000262501.2, 69, 0.978424
ENSG00000262501.2, ENSG00000230911.1, 76, 1
ENSG00000262501.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000221179.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000152117.1, ENSG00000152117.2, 15, 0
ENSG00000152117.2, ENSG00000152117.3, 18.1, 0
ENSG00000152117.3, ENSG00000152117.4, 18.2, 0
ENSG00000152117.4, ENSG00000152117.5, 21, 0
ENSG00000152117.5, ENSG00000152117.6, 26, 0
ENSG00000152117.6, ENSG00000152117.7, 38, 0
ENSG00000152117.7, ENSG00000152117.8, 50, 0.803931
ENSG00000152117.8, ENSG00000152117.9, 55, 0.66441
ENSG00000152117.9, ENSG00000152117.10, 56, 0.95262
ENSG00000152117.10, ENSG00000152117.11, 60, 0.929166
ENSG00000152117.11, ENSG00000152117.12, 62, 0.824754
ENSG00000152117.12, ENSG00000152117.12, 63, 0.998427
ENSG00000152117.12, ENSG00000152117.13, 71, 0.970739
ENSG00000152117.13, ENSG00000152117.14, 76, 0.847383
ENSG00000152117.14, ENSG00000152117.15, 77, 1
ENSG00000152117.15, ENSG00000152117.16, 79, 1
ENSG00000152117.16, ENSG00000152117.17, 81, 1
ENSG00000152117.17, ENSG00000152117.17, 98, 0.942187
ENSG00000152117.17, ENSG00000152117.17, 99, 0.942187

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267878.1, <retired>, 76, 0
ENSG00000267878.1, ENSG00000102096.9, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266609.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000268525.1, <retired>, 83, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262711.1, <retired>, 76, 0
ENSG00000262711.1, ENSG00000224273.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000256615.1, ENSG00000256615.1, 92, 0.72
ENSG00000256615.1, ENSG00000256615.1, 98, 0.9
ENSG00000256615.1, ENSG00000256615.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000263282.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265168.1, ENSG00000265168.1, 92, 0.72
ENSG00000265168.1, ENSG00000265168.1, 98, 0.9
ENSG00000265168.1, ENSG00000265168.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000211544.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000268515.1, <retired>, 76, 0
ENSG00000268515.1, ENSG00000255435.3, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000248694.1, ENSG00000248694.1, 92, 0.72
ENSG00000248694.1, ENSG00000248694.1, 98, 0.9
ENSG00000248694.1, ENSG00000248694.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000243440.1, ENSG00000243440.2, 70, 0.805327
ENSG00000243440.2, ENSG00000243440.3, 76, 1
ENSG00000243440.3, ENSG00000243440.4, 77, 1
ENSG00000243440.4, ENSG00000243440.5, 79, 1
ENSG00000243440.5, ENSG00000243440.6, 81, 1
ENSG00000243440.6, <retired>, 92, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000261833.1, ENSG00000261833.2, 77, 0.842175
ENSG00000261833.2, <retired>, 97, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000232014.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000243745.1, ENSG00000243745.2, 68, 0.991497
ENSG00000243745.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000233491.1, ENSG00000233491.2, 58, 0.999889
ENSG00000233491.2, ENSG00000233491.3, 76, 1
ENSG00000233491.3, ENSG00000233491.4, 77, 1
ENSG00000233491.4, ENSG00000233491.5, 79, 1
ENSG00000233491.5, ENSG00000233491.6, 81, 1
ENSG00000233491.6, ENSG00000233491.7, 85, 0.761953
ENSG00000233491.7, ENSG00000233491.8, 94, 0.973277
ENSG00000233491.8, ENSG00000233491.8, 98, 0.918804
ENSG00000233491.8, ENSG00000233491.8, 99, 0.918804

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000228866.1, <retired>, 71, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267706.1, ENSG00000267706.2, 70, 0.994492
ENSG00000267706.2, ENSG00000267706.3, 72, 0.998677

Old stable ID, New stable ID, Release, Mapping score
ENSG00000227185.1, ENSG00000227185.2, 74, 0.947642
ENSG00000227185.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000269088.1, <retired>, 76, 0
ENSG00000269088.1, ENSG00000228827.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000258533.1, <retired>, 72, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000258636.1, ENSG00000258636.2, 97, 0.629684
ENSG00000258636.2, ENSG00000258636.2, 98, 0.9
ENSG00000258636.2, ENSG00000258636.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259878.1, ENSG00000259878.1, 98, 0.9
ENSG00000259878.1, ENSG00000259878.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000242774.1, <retired>, 73, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262601.1, ENSG00000262601.1, 77, 0.72
ENSG00000262601.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267505.1, ENSG00000267505.1, 98, 0.9
ENSG00000267505.1, ENSG00000267505.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000268628.1, ENSG00000268628.2, 76, 0.443884
ENSG00000268628.2, ENSG00000268628.2, 98, 0.9
ENSG00000268628.2, ENSG00000268628.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000253018.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000212071.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000253894.1, ENSG00000253894.2, 97, 0.796112
ENSG00000253894.2, ENSG00000253894.2, 98, 0.9
ENSG00000253894.2, ENSG00000253894.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000221235.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000257217.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000264877.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265419.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000213971.1, ENSG00000213971.2, 70, 0.561141
ENSG00000213971.2, ENSG00000213971.3, 71, 0.998755
ENSG00000213971.3, ENSG00000213971.4, 76, 1
ENSG00000213971.4, ENSG00000213971.5, 77, 1
ENSG00000213971.5, ENSG00000213971.6, 79, 1
ENSG00000213971.6, ENSG00000213971.7, 81, 1
ENSG00000213971.7, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000224595.1, ENSG00000224595.1, 92, 0.72
ENSG00000224595.1, ENSG00000224595.1, 98, 0.9
ENSG00000224595.1, ENSG00000224595.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254511.1, ENSG00000254511.1, 98, 0.9
ENSG00000254511.1, ENSG00000254511.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259244.1, ENSG00000259244.1, 98, 0.9
ENSG00000259244.1, ENSG00000259244.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000236427.1, ENSG00000236427.1, 98, 0.9
ENSG00000236427.1, ENSG00000236427.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000239027.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254288.1, ENSG00000254288.1, 98, 0.9
ENSG00000254288.1, ENSG00000254288.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000227687.1, ENSG00000227687.1, 92, 0.72
ENSG00000227687.1, ENSG00000227687.1, 98, 0.9
ENSG00000227687.1, ENSG00000227687.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000261136.1, ENSG00000261136.1, 92, 0.72
ENSG00000261136.1, ENSG00000261136.1, 98, 0.9
ENSG00000261136.1, ENSG00000261136.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000173727.1, ENSG00000173727.2, 15, 0
ENSG00000173727.2, ENSG00000173727.3, 18.1, 0
ENSG00000173727.3, ENSG00000173727.4, 38, 0
ENSG00000173727.4, ENSG00000173727.5, 50, 0.480874
ENSG00000173727.5, ENSG00000173727.6, 55, 0.439122
ENSG00000173727.6, ENSG00000173727.7, 62, 0.457834
ENSG00000173727.7, ENSG00000173727.8, 76, 0.405379
ENSG00000173727.8, ENSG00000173727.9, 77, 1
ENSG00000173727.9, ENSG00000173727.10, 79, 1
ENSG00000173727.10, ENSG00000173727.11, 81, 1
ENSG00000173727.11, ENSG00000173727.12, 85, 0.810887
ENSG00000173727.12, ENSG00000173727.12, 98, 0.908327
ENSG00000173727.12, ENSG00000173727.12, 99, 0.908327

Old stable ID, New stable ID, Release, Mapping score
ENSG00000261220.1, ENSG00000261220.2, 71, 0.620203
ENSG00000261220.2, ENSG00000261220.2, 98, 0.9
ENSG00000261220.2, ENSG00000261220.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000236355.1, ENSG00000236355.2, 71, 1
ENSG00000236355.2, ENSG00000236355.2, 98, 0.9
ENSG00000236355.2, ENSG00000236355.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255404.1, ENSG00000255404.1, 92, 0.72
ENSG00000255404.1, ENSG00000255404.1, 98, 0.9
ENSG00000255404.1, ENSG00000255404.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000214019.1, ENSG00000214019.2, 55, 0.646208

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259198.1, ENSG00000259198.1, 98, 0.9
ENSG00000259198.1, ENSG00000259198.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000231114.1, ENSG00000231114.1, 98, 0.9
ENSG00000231114.1, ENSG00000231114.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
